,Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
2097,2800856,Barbeque Nation,1,Vizag,"1st Floor, ATR Towers, Harbour Park Road,  Panduranga Puram, Near Harbour Park, Kirlampudi Layout, Vizag",Kirlampudi Layout,"Kirlampudi Layout, Vizag",83.31856135,17.71741887,"North Indian, Chinese, Mediterranean",1600,Rs.,0,0,0,0,4,4.7,3F7E00,Excellent,883
2098,2801545,Helapuri Multicuisine Restaurant,1,Vizag,"Ground Floor, Ravi Plaza, Opposite Chitralaya Mall, Visakhapatnam, Jagadamba Junction, Vizag",Jagadamba Junction,"Jagadamba Junction, Vizag",83.30138113,17.71209419,"Indian, Chinese, Biryani",400,Rs.,0,1,0,0,2,3.6,9ACD32,Good,449
2099,2800015,KFC,1,Vizag,"Chitralaya Mall, N.T.S. No. 1678, Block No. 47, Suryabagh, Alipuram, Visakhapatnam, Andhra Pradesh 530020","Chitralaya Mall, Jagadamba Junction","Chitralaya Mall, Jagadamba Junction, Vizag",83.30110185,17.71223057,"Burger, Fast Food",500,Rs.,0,1,0,0,2,4,5BA829,Very Good,855
2100,2800903,Mekong - Hotel GreenPark,1,Vizag,"Hotel GreenPark, Waltair Main Road, Waltair Uplands, Vizag","Hotel GreenPark, Vizag","Hotel GreenPark, Vizag, Vizag",83.30626946,17.71571404,"Chinese, Thai, Burmese, Vietnamese, Tibetan, Japanese, Momos",1300,Rs.,0,1,0,0,3,4.8,3F7E00,Excellent,548
2101,18433622,Upland Bistro,1,Vizag,"sai dakshita complex, 10-50-12/3, first floor, Waltair uplands Waltair Main Road Ram Nagar Visakhapatnam, Andhra Pradesh 530003 India",Waltair Uplands,"Waltair Uplands, Vizag",83.3149853,17.72120915,"Italian, Mexican, Mediterranean, Continental, French, Pizza",1200,Rs.,0,1,0,0,3,4.6,3F7E00,Excellent,446
2102,2800046,R&G - Hotel GreenPark,1,Vizag,"Hotel GreenPark, Waltair Main Road, Waltair Uplands, Vizag","Hotel GreenPark, Vizag","Hotel GreenPark, Vizag, Vizag",83.30626745,17.71571436,"North Indian, Chinese, Continental, South Indian",1100,Rs.,0,0,0,0,3,4.5,3F7E00,Excellent,352
2103,2800881,Plot 17,1,Vizag,"Plot 17, Gangapur Layout, Siripuram, Vizag",Siripuram,"Siripuram, Vizag",83.31556398,17.71968353,"Pizza, Beverages",600,Rs.,0,1,0,0,2,4.5,3F7E00,Excellent,699
2104,2800096,Kamat Restaurant,1,Vizag,"Beach Road, Near Santhi Ashram, Lawsons Bay, Visakhapatnam",Lawsons Bay,"Lawsons Bay, Vizag",83.34091924,17.73452275,"Andhra, North Indian, Chinese, Seafood, Biryani",800,Rs.,0,1,0,0,3,4.3,5BA829,Very Good,1269
2105,2801416,Tej Arabian Nights,1,Vizag,"Vizag - Srikakulam Hwy, Maddilapalem, Visakhapatnam, Andhra Pradesh",Maddilapalem,"Maddilapalem, Vizag",83.32316939,17.73840208,Biryani,500,Rs.,0,1,0,0,2,3.6,9ACD32,Good,533
2106,2801226,Red Velvet,1,Vizag,"1, Adarsh Nagar Road, Adarsh Nagar, MVP Colony, Vizag",MVP Colony,"MVP Colony, Vizag",83.33414666,17.73604984,"North Indian, Chinese",700,Rs.,0,1,0,0,2,4.1,5BA829,Very Good,396
2107,2800083,My Restaurant,1,Vizag,"HB Colony, Isukathota, National Highway 5, Besides Honda Showroom, Maddilapalem, Vizag",Maddilapalem,"Maddilapalem, Vizag",83.32694527,17.73961715,"Andhra, North Indian, Chinese",600,Rs.,0,0,0,0,2,4.2,5BA829,Very Good,727
2108,18285610,Six Degrees,1,Vizag,"1-83-29, Opposite Pollock Lotus School, Adarsh Nagar, MVP Double Road, Sector 5, MVP Colony, Vizag",MVP Colony,"MVP Colony, Vizag",83.33193686,17.74201214,"South Indian, Chinese, Continental, Italian, North Indian",600,Rs.,0,1,0,0,2,3.9,9ACD32,Good,415
2109,2801343,Cafe Military,1,Vizag,"Venkojipalem, MVP Colony, Visakhapatnam",MVP Colony,"MVP Colony, Vizag",83.32795747,17.74427235,"North Indian, South Indian",600,Rs.,0,1,1,0,2,4.1,5BA829,Very Good,284
2110,2800757,Bake My Wish,1,Vizag,"4-70-4, Opposite NCC Canteen, Lawsons Bay, Vizag",Lawsons Bay,"Lawsons Bay, Vizag",83.33913725,17.73137974,Fast Food,450,Rs.,0,1,0,0,2,4.1,5BA829,Very Good,340
2111,2800077,Delicacies Restaurant,1,Vizag,"Sector 9, Near AS Raja College, MVP Colony, Visakhapatnam, MVP Colony, Vizag",MVP Colony,"MVP Colony, Vizag",83.33840199,17.74144342,"Biryani, Chinese, North Indian",600,Rs.,0,0,0,0,2,3.5,9ACD32,Good,445
2112,2800467,Kalyani Mess,1,Vizag,"Ushodaya Junction, Near BSNL Office, MVP Colony, Vizag",MVP Colony,"MVP Colony, Vizag",83.33641313,17.73800675,South Indian,150,Rs.,0,1,0,0,1,4.1,5BA829,Very Good,255
2113,18837140,AB's - Absolute Barbecue,1,Vizag,"4th Floor, Plot 244A, Uma Vinayagar, Dwaraka Nagar, Vizag",Dwaraka Nagar,"Dwaraka Nagar, Vizag",0,0,"European, Mediterranean, North Indian",1500,Rs.,1,0,0,0,4,4.9,3F7E00,Excellent,446
